business_code,name,restaurant_type,part_of_hotel,hotel,ambience_score,tour_category,tci_score,city_name
FB80900,Panna,coffee-shop,True,HO11268,6.9,Food,6.9,Khajuraho
FB81018,Mohan Mahal,specialty-restaurant,True,HO10325,8.5,Food,8.5,Jaipur
FB80468,Restaurant,coffee-shop,True,HO10494,6.8,Food,6.8,Bundi
FB80583,Coffee Shop,coffee-shop,True,HO10500,7.5,Food,7.5,Munnar
FB81381,Citrus Cafe,coffee-shop,True,HO12364,6.0,Food,6.0,Rishikesh
FB80146,Ferntree,coffee-shop,True,HO10684,8.8,Food,8.8,Coorg (Kodagu)
FB81509,Bay View Terrace,coffee-shop,True,HO10151,8.4,Food,8.4,Kochi (Cochin)
FB81234,The Whistling Teal,coffee-shop,True,HO12295,6.2,Food,6.2,Udaipur (RJ)
FB80085,Dakshin,specialty-restaurant,True,HO10026,8.1,Food,8.8,Udaipur (RJ)
FB81589,Studio 6 & 7,specialty-restaurant,True,HO10253,9.2,Food,9.2,New Delhi
FB81497,Aroma,coffee-shop,True,HO11876,6.9,Food,6.9,Jaipur
FB81480,Verve,coffee-shop,True,HO12598,6.5,Food,6.3,Mysuru (Mysore)
FB80669,Annapurna,coffee-shop,True,HO11024,4.0,Food,4.0,Haridwar
FB81194,The Restaurant,coffee-shop,True,HO12276,7.2,Food,7.2,Munnar
FB81156,The Restaurant,coffee-shop,True,HO12012,5.2,Food,5.2,Munnar
FB80563,Restaurant,multi-cuisine,True,HO10044,7.0,Food,7.0,Puducherry (Pondicherry)
FB80878,Raj Mahal,coffee-shop,True,HO11380,3.8,Food,3.8,Jaipur
FB80969,The Restaurant,coffee-shop,True,HO11138,6.4,Food,6.4,Khandela
FB80683,Seven,coffee-shop,True,HO11086,8.6,Food,8.6,Guwahati
FB80211,Khana Pakana,coffee-shop,True,HO10006,6.8,Food,6.8,Varanasi
FB80685,Gardenia,coffee-shop,True,HO11080,6.1,Food,6.1,Ahmedabad
FB81076,Caf̩ B-You,coffee-shop,True,HO11866,4.6,Food,4.6,Guwahati
FB81605,Restaurant,coffee-shop,True,HO12658,7.4,Food,7.4,Thattekkad
FB80995,Baithak,coffee-shop,True,HO11457,6.6,Food,6.6,Mandawa
FB81427,Smok,coffee-shop,True,HO12487,7.3,Food,7.3,Lakshadweep
FB80839,Pinxx,coffee-shop,True,HO11198,4.2,Food,4.2,Udaipur (RJ)
FB80692,Gurney House,coffee-shop,True,HO11076,4.8,Food,6.1,Corbett
FB80698,Forks & Spoons,coffee-shop,True,HO11044,6.4,Food,6.4,Bharatpur
FB80213,North 27,coffee-shop,True,HO10022,7.4,Food,7.4,Agra
FB80305,Around the World,coffee-shop,True,HO10883,8.8,Food,8.8,Jaipur
FB80989,Hariyali Dhani,coffee-shop,True,HO11398,3.8,Food,3.8,Dheerpura
FB80429,Peshawri,specialty-restaurant,True,HO10254,8.8,Food,8.8,Agra
FB80632,Dining Hall,coffee-shop,True,HO10920,7.8,Food,7.8,Sariska
FB80558,Restaurant,coffee-shop,True,HO10772,5.8,Food,5.8,Alwar
FB80870,Kusini,coffee-shop,True,HO11463,6.0,Food,6.0,Thekkady (Periyar/Kumily)
FB80594,Citrus Cafe,coffee-shop,True,HO10535,8.0,Food,8.0,Goa
FB80924,Dining,coffee-shop,True,HO11518,6.8,Food,6.8,Manvar (RJ)
FB81341,Cafe Samsara,coffee-shop,True,HO12404,7.2,Food,7.2,Athirappilly
FB80662,Curry & Rice,coffee-shop,True,HO11018,6.6,Food,6.6,Ooty (Udhagamandalam)
FB80471,Turtle Beach,specialty-restaurant,True,HO10757,9.4,Food,9.4,Mararikulam
FB80225,Dhanyam,coffee-shop,True,HO10631,7.5,Food,7.5,Thanjavur (Tanjore)
FB81486,Restaurant,coffee-shop,True,HO11020,7.3,Food,7.3,Mandawa
FB80418,Atlas World Cafe,coffee-shop,True,HO10431,6.6,Food,6.6,Bengaluru
FB81532,Tattvam,coffee-shop,True,HO10038,7.8,Food,7.8,Udaipur (RJ)
FB81504,Samudra,specialty-restaurant,True,HO10115,7.8,Food,7.8,Chennai
FB80678,The Restaurant,coffee-shop,True,HO10974,6.2,Food,6.2,Mount Abu
FB80649,Zodiac,coffee-shop,True,HO10971,4.8,Food,4.8,Ahmedabad
FB80639,Dining Hall,coffee-shop,True,HO10922,6.8,Food,6.8,Pushkar
FB80465,Darikhana,coffee-shop,True,HO10502,6.6,Food,6.6,Bundi
FB81165,Sea Shell,coffee-shop,True,HO11766,4.2,Food,4.2,Goa
FB81191,Swaad,coffee-shop,True,HO11895,5.4,Food,5.2,Kanyakumari
FB80747,Sheesh Mahal,coffee-shop,True,HO11129,9.2,Food,9.2,Udaipur (RJ)
FB80911,Tentacao,coffee-shop,True,HO10207,5.2,Food,5.2,Goa
FB81042,I Kitchen,coffee-shop,True,HO10427,7.0,Food,7.0,Puducherry (Pondicherry)
FB80897,Nombili,coffee-shop,True,HO11298,5.4,Food,5.4,Bekal
FB81061,WelcomCafe Serenade,coffee-shop,True,HO11965,6.2,Food,6.2,Panchkula
FB80589,Bhojanik,coffee-shop,True,HO10016,8.4,Food,8.4,Varanasi
FB80072,Waters Edge Cafe,coffee-shop,True,HO10026,7.6,Food,8.0,Udaipur (RJ)
FB80424,Patio,coffee-shop,True,HO10734,9.0,Food,9.0,Thekkady (Periyar/Kumily)
FB81252,The Restaurant,coffee-shop,True,HO11392,5.8,Food,5.8,Gokarna
FB81012,The Rose Opulence,coffee-shop,True,HO11581,6.8,Food,6.8,Jaipur
FB81035,The Restaurant,coffee-shop,True,HO11600,6.0,Food,6.0,Goa
FB81240,Lotus Cafe,coffee-shop,True,HO10192,6.8,Food,6.8,Mumbai
FB80472,Castle Cafe,specialty-restaurant,True,HO10474,8.8,Food,8.8,Munnar
FB80626,Dining Room,coffee-shop,True,HO10826,6.0,Food,6.0,Jaisalmer
FB81037,Sky High,coffee-shop,True,HO11606,4.0,Food,4.0,Rishikesh
FB80414,Southern Express,coffee-shop,True,HO10473,6.7,Food,6.7,Thiruvananthapuram (Trivandrum)
FB80290,Empress,coffee-shop,True,HO10274,8.8,Food,8.8,Gurgaon
FB80438,Orchid,coffee-shop,True,HO10362,9.0,Food,9.0,Dharamshala
FB80035,Dining Room,coffee-shop,True,HO10009,7.0,Food,7.0,Jaipur
FB81006,Dining,coffee-shop,True,HO10930,5.0,Food,5.0,Kanha
FB80991,Kaleva,coffee-shop,True,HO10951,5.7,Food,5.7,Orchha
FB80566,Restaurant,coffee-shop,True,HO10714,5.8,Food,5.8,Neemrana
FB80182,Neel Kamal,specialty-restaurant,True,HO10437,9.4,Food,9.4,Udaipur (RJ)
FB80903,Restaurant,coffee-shop,True,HO10413,8.0,Food,8.0,Jaisalmer
FB81447,Amaraanth Kitchen,coffee-shop,True,HO12549,5.5,Food,5.5,Goa
FB81360,Upper Deck,coffee-shop,True,HO11303,5.9,Food,5.9,Goa
FB81438,Savor,coffee-shop,True,HO11891,7.2,Food,7.0,Kumbhalgarh
FB80837,Citrus Cafe,coffee-shop,True,HO11285,5.4,Food,5.4,Amritsar
FB80354,The Suroth,coffee-shop,True,HO10458,4.8,Food,4.8,Karauli
FB81495,Lutyens Deli,multi-cuisine,True,HO10012,9.4,Food,9.4,New Delhi
FB80217,Dakshin,coffee-shop,True,HO10712,8.6,Food,8.6,Kanchipuram
FB81359,Dining,coffee-shop,True,HO11592,7.3,Food,7.3,Ayodhya
FB80669,Annapurna,coffee-shop,True,HO11024,5.0,Food,5.0,Haridwar
FB81474,Swagatam Catering Services,multi-cuisine,False,,8.6,Heritage,8.1,Chandigarh
FB80585,Gautama,coffee-shop,True,HO10104,4.2,Food,4.2,Khajuraho
FB80714,Utkala,coffee-shop,True,HO11047,5.8,Food,5.8,Puri
FB80479,Spice Court,multi-cuisine,False,,8.6,Food,8.6,Jaipur
FB81353,Aish,coffee-shop,True,HO11139,6.2,Food,6.2,Sariska
FB81279,Lake Side Pavilion,coffee-shop,True,HO11665,7.6,Food,7.6,Alappuzha (Alleppey)
FB81146,Lattitude 49,coffee-shop,True,HO11229,7.3,Food,7.3,Mamallapuram (Mahabalipuram)
FB81453,Tuluva,coffee-shop,True,HO10106,9.2,Food,9.2,Hampi (Hosapete)
FB80887,Forks & Spoons,coffee-shop,True,HO11477,5.5,Food,5.5,Bharatpur
FB80761,The Restaurant,coffee-shop,True,HO10499,10.0,Food,10.0,Ranthambore
FB80425,Courtyard,coffee-shop,True,HO10818,7.8,Food,7.8,Bikaner
FB80828,Resturant,coffee-shop,True,HO11155,6.0,Food,6.0,Chittorgarh
FB80335,Blueline,coffee-shop,True,HO10345,6.5,Food,6.5,Puducherry (Pondicherry)
FB81595,Dining Room,coffee-shop,True,HO12748,6.4,Food,6.4,Udaipur (RJ)
FB81009,Gourmet,coffee-shop,True,HO10035,7.2,Food,7.2,Kochi (Cochin)
FB80506,The Resturant,coffee-shop,True,HO10107,7.5,Food,7.5,Munnar
FB80472,Castle Cafe,specialty-restaurant,True,HO10474,8.8,Food,8.6,Munnar
FB80644,The Restaurant,coffee-shop,True,HO10934,7.6,Food,7.6,Udaipur (RJ)
FB80441,Pavilion,coffee-shop,True,HO10702,9.0,Food,9.0,Ooty (Udhagamandalam)
FB80589,Bhojanik,coffee-shop,True,HO10016,7.7,Food,7.7,Varanasi
FB81177,The Mantra,coffee-shop,True,HO12245,7.0,Food,7.0,Kathmandu
FB80638,Coromandel Cafe,multi-cuisine,False,,8.4,Food,8.4,Puducherry (Pondicherry)
FB80909,The Restaurant,coffee-shop,True,HO10705,8.0,Food,8.0,Pali (RJ) 
FB80398,Ganga Teere,coffee-shop,True,HO10470,7.6,Food,7.6,Varanasi
FB80057,Kama,coffee-shop,True,HO10019,5.2,Food,5.2,Khajuraho
FB80400,The Dhani,specialty-restaurant,True,HO10489,8.0,Food,8.0,Jodhpur
FB81608,Restaurant,coffee-shop,True,HO12768,7.0,Food,7.0,Amritsar
FB80733,The Restaurant,coffee-shop,True,HO11121,6.4,Food,6.4,Agra
FB81578,Lily Court,specialty-restaurant,False,,9.0,Food,9.0,Udaipur (RJ)
FB80913,Sakura,specialty-restaurant,True,HO10878,6.5,Food,6.2,New Delhi
FB80802,The Resturant,coffee-shop,True,HO11426,6.6,Food,6.6,Jaisalmer
FB81069,The Restaurant,coffee-shop,True,HO12185,5.8,Food,5.8,Bodhgaya
FB80450,Zaika,coffee-shop,True,HO10738,5.0,Food,5.0,Bhuj
FB80016,Citrus Cafe,coffee-shop,True,HO10018,8.2,Food,8.2,New Delhi
FB81268,Pangat,coffee-shop,True,HO12324,6.6,Food,6.6,Kumbhalgarh
FB81110,The Restaurant,coffee-shop,True,HO12197,7.6,Food,7.6,Bhubaneswar
FB81428,Vaari,coffee-shop,True,HO12488,7.3,Food,7.3,Lakshadweep
FB80322,Delhi Barbeque,coffee-shop,True,HO10725,6.0,Food,6.0,New Delhi
FB80624,The Lutyens,coffee-shop,True,HO10794,7.6,Food,7.6,Amritsar
FB80753,Jharokha,coffee-shop,True,HO11153,8.0,Food,8.0,New Delhi
FB81140,The Restaurant,coffee-shop,True,HO11307,6.4,Food,6.4,Kovalam
FB80685,Gardenia,coffee-shop,True,HO11080,4.8,Food,4.8,Ahmedabad
FB80365,Five Senses,coffee-shop,True,HO10293,7.6,Food,7.6,Jaipur
FB80528,Menus,coffee-shop,True,HO10279,7.0,Food,7.0,Deogarh
FB80682,Cafe G,coffee-shop,True,HO11075,3.6,Food,3.6,Agra
FB80560,Restaurant,coffee-shop,True,HO10574,8.2,Food,8.2,Thekkady (Periyar/Kumily)
FB80970,1951,coffee-shop,True,HO10128,7.4,Food,7.4,Varanasi
FB80337,Options,coffee-shop,True,HO10315,6.2,Food,6.2,Thiruvananthapuram (Trivandrum)
FB80355,Nalabagam,coffee-shop,True,HO10031,8.4,Food,8.4,Thanjavur (Tanjore)
FB80739,Baradari,coffee-shop,True,HO11141,8.0,Food,8.0,Chhatrasagar
FB80675,The Bridge,coffee-shop,True,HO10980,5.4,Food,5.4,Amritsar
FB81418,Resham,coffee-shop,True,HO12474,7.3,Food,7.3,Mandawa
FB81525,Dining Room,coffee-shop,True,HO12668,6.9,Food,6.9,Sariska
FB81298,Dining Hall,coffee-shop,True,HO12335,7.4,Food,7.4,Chettinadu
FB80385,House Of Asia's,coffee-shop,True,HO10579,6.8,Food,6.8,Mumbai
FB80158,Vista,coffee-shop,True,HO10376,9.0,Food,9.0,Mumbai
FB81422,Valley View,coffee-shop,True,HO11139,7.3,Food,7.3,Sariska
FB80188,Spice It,coffee-shop,True,HO10311,7.4,Food,7.4,New Delhi
FB81241,Sathvam,coffee-shop,True,HO12314,5.6,Food,5.6,Tiruvannamalai
FB81277,Zodiac,coffee-shop,True,HO12347,7.7,Food,7.7,Puri
FB80933,Keys Cafe,coffee-shop,True,HO11524,4.6,Food,4.6,Thekkady (Periyar/Kumily)
FB81114,Cafe Indra,coffee-shop,True,HO11757,5.8,Food,5.8,Bikaner
FB81131,Cave Inn,coffee-shop,True,HO11868,6.4,Food,6.4,Kalaburagi (Gulbarga)
FB80877,Delhi Barbeque,coffee-shop,True,HO11494,5.4,Food,5.4,New Delhi
FB80240,Anghiti,coffee-shop,True,HO10093,7.2,Food,7.2,Jaipur
FB80235,Cafe Samsara,coffee-shop,True,HO10649,8.0,Food,8.0,Thekkady (Periyar/Kumily)
FB80577,Restaurant,multi-cuisine,True,HO10573,6.6,Food,6.6,Mararikulam
FB81552,Sarvato,coffee-shop,False,HO11139,8.0,Food,8.0,Jaipur
FB80885,Pinch Of Salt,multi-cuisine,False,,8.2,Food,8.2,Khajuraho
FB80950,Zodiac,coffee-shop,True,HO11249,4.2,Food,4.2,Goa
FB80338,Tripti,coffee-shop,True,HO10148,8.0,Food,8.0,Vrindavan
FB80174,Sunset Terrace,coffee-shop,True,HO10077,9.2,Food,9.2,Udaipur (RJ)
FB80145,Sahib Cafe,coffee-shop,True,HO10701,8.8,Food,8.8,Lucknow
FB80138,Peaberry,coffee-shop,True,HO10233,8.6,Food,8.6,Chikkamagaluru
FB81507,Dhilli,specialty-restaurant,True,HO10278,8.2,Food,8.2,New Delhi
FB80327,Clever Fox Cafe,coffee-shop,True,HO10335,8.2,Food,8.2,New Delhi
FB80414,Southern Express,coffee-shop,True,HO10473,7.2,Food,7.2,Thiruvananthapuram (Trivandrum)
FB80029,The Eatery,coffee-shop,True,HO10004,7.0,Food,7.0,Jaipur
FB81030,Riwaz,coffee-shop,True,HO11597,5.4,Food,5.4,Jaipur
FB80080,Restaurant,coffee-shop,True,HO10213,7.2,Food,7.2,Jaisalmer
FB80021,1911,coffee-shop,True,HO10013,9.6,Food,9.6,New Delhi
FB81022,Dining Room,coffee-shop,True,HO10882,7.3,Food,7.3,Jaipur
FB80824,Dining,multi-cuisine,True,HO11188,5.6,Food,5.6,Srinagar
FB80623,Restaurant,coffee-shop,True,HO10269,6.0,Food,6.0,New Delhi
FB81333,Shree Shivay,multi-cuisine,False,,8.6,Food,8.6,Varanasi
FB80770,The Restaurant,coffee-shop,True,HO11194,4.0,Food,4.0,Bengaluru
FB81021,Varada Cafe,coffee-shop,True,HO11343,7.5,Food,7.5,Bodhgaya
FB81246,The Restaurant,coffee-shop,True,HO11441,5.4,Food,5.4,Shimla
FB80332,Clever Fox Cafe,coffee-shop,True,HO10719,5.3,Food,5.3,New Delhi
FB80283,Okra,coffee-shop,True,HO10303,8.0,Food,8.0,Jaipur
FB80483,Jaswant Vilas Restaurant & Camp,multi-cuisine,False,,8.0,Food,8.0,Phalodi
FB81046,The Palms,coffee-shop,True,HO11105,6.4,Food,6.4,Goa
FB81070,The Restaurant,coffee-shop,True,HO11903,4.6,Food,4.6,Kushinagar
FB81479,RBG,coffee-shop,True,HO12082,5.0,Food,5.0,Gwalior
FB80695,Zodiac,coffee-shop,True,HO11107,6.1,Food,6.1,Hubballi (Hubli)
FB80100,Marble Arch,coffee-shop,True,HO10001,9.0,Food,9.0,Jaipur
FB80917,Fujiya,specialty-restaurant,False,,8.2,Food,8.2,New Delhi
FB81147,Melting Pot,coffee-shop,True,HO10028,8.2,Food,8.2,Madurai
FB80864,Shahenshah,coffee-shop,True,HO11372,5.7,Food,5.7,Agra
FB80820,Restaurant,coffee-shop,True,HO11025,8.4,Food,8.4,Jodhpur
FB80248,Hari Mahal,coffee-shop,True,HO10277,7.0,Food,7.0,Jaipur
FB81375,Antra's Kitchen,coffee-shop,True,HO11139,,,,Sariska
FB80496,Chandra Mahal,coffee-shop,True,HO10758,9.4,Food,9.4,Alsisar
FB80433,Jalmahal,coffee-shop,True,HO10555,8.6,Food,8.6,Jaipur
FB80771,Dining,coffee-shop,True,HO11200,4.0,Food,4.0,Kanha
FB80073,Merry Go Round,specialty-restaurant,True,HO10026,7.6,Food,6.0,Udaipur (RJ)
FB80210,Checkers,coffee-shop,True,HO10079,9.4,Food,9.4,Agra
FB81183,Restaurant,coffee-shop,True,HO12271,8.0,Food,8.0,Bandipur (NP)
FB81628,Ojas,coffee-shop,True,HO12213,6.8,Food,6.8,Pune
FB80996,Ministry of Chutneys,coffee-shop,True,HO11566,6.6,Food,6.6,Chennai
FB80495,Kitchen Garden,coffee-shop,True,HO10695,8.2,Food,8.2,Kothamangalam (KL) 
FB80341,Family Dining Hall,coffee-shop,True,HO10172,9.1,Food,9.1,Munnar
FB81129,Zaffran,coffee-shop,True,HO11638,5.0,Food,5.0,New Delhi
FB80941,The Palace,coffee-shop,True,HO10086,5.4,Food,5.4,Jaisalmer
FB80544,Restaurant,coffee-shop,True,HO10808,6.5,Food,6.5,Kumbhalgarh
FB81137,The Restaurant,coffee-shop,True,HO11920,5.4,Food,5.4,Kaza
FB80435,Pavilion,coffee-shop,True,HO10305,7.6,Food,7.6,New Delhi
FB80815,Citrus Cafe,coffee-shop,True,HO11352,5.7,Food,5.7,Lucknow
FB80531,The Restaurant,coffee-shop,True,HO10230,6.8,Food,6.8,Bijaipur
FB80580,Restaurant,coffee-shop,True,HO10505,6.2,Food,6.2,Jaisalmer
FB80517,The Restaurant,coffee-shop,True,HO10643,7.4,Food,7.4,Jodhpur
FB80904,Socorro,coffee-shop,True,HO10103,6.4,Food,6.4,Jaipur
FB80934,Citrus Cafe,coffee-shop,True,HO11525,5.8,Food,5.8,Hyderabad
FB81123,The Restaurant,coffee-shop,True,HO12207,5.2,Food,5.2,Jaipur
FB80277,Paprika,coffee-shop,True,HO10645,6.8,Food,6.8,Chennai
FB80664,Verandah,coffee-shop,True,HO11011,6.2,Food,6.2,Goa
FB81625,Dining Room,coffee-shop,True,HO10370,8.7,Food,8.7,Ranthambore
FB80257,Citrus Cafe,coffee-shop,True,HO10724,6.6,Food,6.6,Bengaluru
FB81446,Dining Room,coffee-shop,True,HO12513,8.0,Food,8.0,Ranthambore
FB80169,The Trinity Square,coffee-shop,True,HO10565,8.4,Food,8.4,Bengaluru
FB80403,Panorama 360,coffee-shop,True,HO10424,7.4,Food,7.4,Jodhpur
FB81315,Cafe Samsara,coffee-shop,True,HO12382,7.5,Food,7.5,Kovalam
FB80124,Cinnamon,coffee-shop,True,HO10115,8.8,Food,8.8,Chennai
FB80943,Badi Kothi,coffee-shop,True,HO11070,6.9,Food,6.9,Prayagraj
FB81099,Breeze,coffee-shop,True,HO11811,5.6,Food,5.6,Goa
FB80247,The Dining Room,coffee-shop,True,HO10190,9.4,Food,9.4,Udaipur (RJ)
FB80064,The Sahid Room and Kipling Bar,multi-cuisine,True,HO10026,10.0,Modern,7.0,Udaipur (RJ)
FB80037,Tribute,multi-cuisine,False,,8.7,Food,9.5,Udaipur (RJ)
FB80971,Spice Garden,coffee-shop,True,HO10423,7.0,Food,7.0,Udaipur (RJ)
FB81394,Citrus Cafe,coffee-shop,True,HO12518,5.8,Food,5.8,Port Blair
FB81603,Bukhara,multi-cuisine,True,HO10316,8.6,Food,8.6,New Delhi
FB80307,Oasis,coffee-shop,True,HO10344,7.8,Food,7.8,Jodhpur
FB80940,J Hind,specialty-restaurant,True,HO10071,7.1,Food,7.1,Chennai
FB80309,Citrus Cafe,coffee-shop,True,HO10686,7.0,Food,7.0,Hyderabad
FB80228,Paantya,coffee-shop,True,HO10062,8.6,Food,8.6,Udaipur (RJ)
FB81379,The Cuisine Club,multi-cuisine,False,HO11139,9.4,Food,9.4,Jodhpur
FB81561,Trichy Kitchen,multi-cuisine,True,HO11459,6.6,Food,6.6,Trichy (Tiruchirappalli)
FB80568,Restaurant,coffee-shop,True,HO10227,7.9,Food,7.9,Jaipur
FB80224,Ocean,coffee-shop,True,HO10358,8.4,Food,8.4,Jodhpur
FB80033,Varandah Cafe,coffee-shop,True,HO10010,8.0,Food,8.0,Jaipur
FB80534,Ambrai,coffee-shop,True,HO10043,8.8,Food,8.8,Udaipur (RJ)
FB81077,NestAsia,specialty-restaurant,True,HO11866,4.6,Food,4.6,Guwahati
FB81435,Restaurant,coffee-shop,True,HO12478,6.7,Food,6.7,Agra
FB80774,Citrus,coffee-shop,True,HO10387,8.3,Food,8.3,Mumbai
FB80924,Dining,coffee-shop,True,HO11518,7.6,Food,6.8,Manvar (RJ)
FB80985,The Bamboo House,coffee-shop,True,HO11558,6.4,Food,6.4,Dharamshala
FB80614,The Restaurant,coffee-shop,True,HO10548,6.4,Food,6.4,Alappuzha (Alleppey)
FB81514,Tamarind,coffee-shop,True,HO10397,7.9,Food,7.9,Thekkady (Periyar/Kumily)
FB80993,Delicious,coffee-shop,True,HO11565,6.4,Food,6.4,Bundi
FB80728,Casablanca,coffee-shop,True,HO11069,6.0,Food,6.0,Pune
FB80533,Dining Room,coffee-shop,True,HO10722,7.4,Food,7.4,Kothamangalam (TN) 
FB81141,Spice IT,coffee-shop,True,HO10728,4.0,Food,4.0,Nasik
FB80629,The Trio,specialty-restaurant,False,,7.8,Food,7.8,Jaisalmer
FB80221,The Restaurant,coffee-shop,True,HO10512,8.6,Food,8.6,Ranakpur
FB80071,The Wharf 2.0,specialty-restaurant,True,HO10026,8.0,Food,8.0,Udaipur (RJ)
FB81505,Aroma,multi-cuisine,False,,8.6,Food,8.6,Udaipur (RJ)
FB81551,Lily Grace,coffee-shop,True,HO11710,5.4,Food,5.4,Kochi (Cochin)
FB80754,Pulikeshi Dining,coffee-shop,True,HO10999,6.0,Food,6.0,Badami
FB80331,Waterfall Cafe,coffee-shop,True,HO10259,6.1,Food,6.1,Goa
FB81416,Trattoria,coffee-shop,True,HO12481,7.6,Food,7.6,Goa
FB80476,Zamorin,coffee-shop,True,HO10151,9.2,Food,9.2,Kochi (Cochin)
FB81466,Oriole,coffee-shop,True,HO11139,,,,Sariska
FB81186,Le Gourmet Gastronomy,coffee-shop,True,HO11856,5.2,Food,5.2,Jaipur
FB80918,The Restaurant,coffee-shop,True,HO10064,8.8,Food,8.8,Udaipur (RJ)
FB80658,The Residency,coffee-shop,True,HO10981,5.6,Food,5.6,Shimla
FB81028,Dining,coffee-shop,True,HO10504,7.4,Food,7.4,Jaipur
FB80161,Caravela,coffee-shop,True,HO10163,8.8,Food,8.8,Goa
FB80603,Kha Ba,coffee-shop,True,HO10024,7.2,Food,7.2,Jaipur
FB80034,Steam,lounge,True,HO10010,9.6,Food,9.6,Jaipur
FB80394,Chandni,coffee-shop,True,HO10051,8.8,Food,8.8,Udaipur (RJ)
FB80571,Taasli,coffee-shop,True,HO10706,6.8,Food,6.8,Manvar (RJ)
FB81302,Sawai Cafe,coffee-shop,True,HO12369,7.4,Food,7.4,Ranthambore
FB81417,Palette,coffee-shop,True,HO12482,7.6,Food,7.6,Goa
FB80784,Blacksand,coffee-shop,True,HO11227,5.8,Food,5.8,Kovalam
FB81327,Restaurant,coffee-shop,True,HO12273,7.3,Food,7.3,Jaipur
FB81176,Lungta,coffee-shop,True,HO12248,8.0,Food,8.0,Kathmandu
FB80814,Clever Fox Cafe,coffee-shop,True,HO11263,5.2,Food,5.2,Dehradun
FB80288,Flavours,coffee-shop,True,HO10353,5.8,Food,5.8,Amritsar
FB80607,The Restaurant,coffee-shop,True,HO10932,5.4,Food,5.4,Jaipur
FB80296,14 Tables,coffee-shop,True,HO10367,6.3,Food,6.3,Jaipur
FB81190,Plantation,coffee-shop,True,HO11334,5.9,Food,5.9,Thekkady (Periyar/Kumily)
FB81162,Khush Mahal,coffee-shop,True,HO12234,8.8,Food,8.8,Sardargarh
FB80259,Oasis,coffee-shop,True,HO10284,7.2,Food,7.2,Agra
FB80511,The Restaurant,coffee-shop,True,HO10271,9.0,Food,9.0,Ranthambore
FB81498,Dining Area,coffee-shop,True,HO11148,7.7,Food,7.7,Udaipur (RJ)
FB81220,The Palm Terrace,coffee-shop,True,HO11041,6.7,Food,6.7,Chalsa
FB80808,Citrus Cafe,coffee-shop,True,HO11262,5.4,Food,5.4,Ahmedabad
FB80604,The Restaurant,multi-cuisine,True,HO10217,7.0,Food,7.0,Munnar
FB80218,The Aura,coffee-shop,True,HO10342,7.7,Food,7.7,Jaipur
FB80703,The In-House,coffee-shop,True,HO11042,5.8,Food,5.8,Munnar
FB80340,Dining Area,coffee-shop,True,HO10582,8.0,Food,8.0,Jodhpur
FB81615,Diggin,specialty-restaurant,False,,8.8,Food,8.8,New Delhi
FB81494,Restaurant,coffee-shop,True,HO11139,7.3,Food,7.3,Sariska
FB80219,The Mirage,coffee-shop,True,HO10453,8.6,Food,8.6,Gajner
FB80621,The Restaurant,coffee-shop,True,HO10174,7.8,Food,7.8,Madurai
FB81582,Muze Bar,bar,True,HO10950,6.2,Food,6.2,Kochi (Cochin)
FB80998,Whistler Cafe,coffee-shop,True,HO11567,7.3,Food,7.3,Kodaikanal
FB81161,Bistro,coffee-shop,True,HO12034,6.4,Food,6.4,Puducherry (Pondicherry)
FB81148,The Shangri La Dining Room,coffee-shop,True,HO10157,7.1,Food,7.1,Gangtok
FB80357,Levant,coffee-shop,True,HO10659,7.8,Food,7.8,Khajuraho
FB80268,MoMo,coffee-shop,True,HO10078,8.4,Food,8.4,Agra
FB80935,Teera,coffee-shop,True,HO11531,5.8,Food,5.8,Bengaluru
FB80042,Mahesh Lunch Home,specialty-restaurant,False,,9.0,Food,8.4,Mumbai
FB81045,Chamomile,coffee-shop,True,HO11584,7.5,Food,7.5,Thekkady (Periyar/Kumily)
FB81004,Machaan Dining Hall,coffee-shop,True,HO10699,7.4,Food,7.4,Panna
FB80515,The Restaurant,coffee-shop,True,HO10690,7.6,Food,7.6,Dholpur
FB80852,Dining Area,coffee-shop,True,HO11222,5.4,Food,5.4,Havelock
FB80590,Dining Room,coffee-shop,True,HO10196,7.0,Food,6.3,Barli
FB80690,Shoreline,coffee-shop,True,HO11092,8.6,Food,8.6,Havelock
FB80022,The Spice Route,specialty-restaurant,True,HO10013,9.6,Food,9.6,New Delhi
FB80413,The Urban Tadka,coffee-shop,True,HO10414,7.3,Food,7.3,Udaipur (RJ)
FB80851,Annaprasanna,coffee-shop,True,HO10639,8.8,Food,8.8,Kumbakonam
FB81020,Essence,coffee-shop,True,HO11371,5.0,Food,5.0,Zirakpur
FB80285,Thillana,coffee-shop,True,HO10183,8.0,Food,8.0,Thanjavur (Tanjore)
FB80862,Kannappa,coffee-shop,True,HO11341,4.6,Food,4.6,Trichy (Tiruchirappalli)
FB80474,Kerala Cuisine,coffee-shop,True,HO10348,7.7,Food,7.7,Alappuzha (Alleppey)
FB80904,Socorro,coffee-shop,True,HO10103,5.9,Food,5.9,Jaipur
FB81075,RBG Bar & Grill,coffee-shop,True,HO11644,4.6,Food,4.6,New Delhi
FB80992,Arena,coffee-shop,True,HO11573,6.8,Food,6.8,Hyderabad
FB80399,Jodhpur Cafe,coffee-shop,True,HO10489,7.4,Food,7.4,Jodhpur
FB80525,Restaurant,coffee-shop,True,HO10288,7.2,Food,7.2,Orchha
