business_code,name,theme_score,tour_category,start_city_name,end_city_name
AC20221,Tuk Tuk Ride,7.0,Experiential,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20221,Tuk Tuk Ride,,,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20222,Bird Watching Tour Without Jeep - 03-04 Hours (01-06 Pax),,,Munnar,Munnar
AC20223,Vineyard Visit with Local Wine Aficionados (Shared Tour),8.8,Food,Bengaluru,Bengaluru
AC20223,Vineyard Visit With Local Wine Aficionados (Shared Tour) [A DKC Experience],8.8,Food,Bengaluru,Bengaluru
AC20224,Tea Plantation Walk (1-2 Hours) (Guide to be picked separately),,,Munnar,Munnar
AC20224,Tea Plantation Walk (1-2 Hours) - Per Person (Guide to be picked separately),,,Munnar,Munnar
AC20224,Tea Plantation Walk -with guide,,,Munnar,Munnar
AC20227,Plantation Visit with Lunch,,,Kanjirappally,Kanjirappally
AC20229,Mundackal Plantation Visit with Lunch,6.8,Food,Kothamangalam (KL) ,Kothamangalam (KL) 
AC20231,Life Jacket for Elephanta Tour,,,Mumbai,Mumbai
AC20235,Shikara Ride in & around Alleppey,,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20237,101 Walk with Lunch,6.3,Heritage,Agra,Agra
AC20237,101 Walk with Lunch,7.6,Experiential,Agra,Agra
AC20237,101 Walk With Lunch,6.3,Heritage,Agra,Agra
AC20237,101 Walk With Lunch,7.6,Experiential,Agra,Agra
AC20237,101 Walk With Lunch [A DKC Experience],6.3,Heritage,Agra,Agra
AC20237,101 Walk With Lunch [A DKC Experience],7.6,Experiential,Agra,Agra
AC20238,Baladarshan - NGO Visit,8.0,Experiential,Chennai,Chennai
AC20238,Baladarshan - NGO Visit,,,Chennai,Chennai
AC20239,Deluxe Houseboat - Day cruise with Lunch ( Alleppey-Kumarakom),,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20240,Premium Houseboat - Day Cruise with Lunch ( Alleppey-Kumarakom),,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20242,Deluxe Houseboat - Day Cruise with Lunch ( Alleppey-Alleppey),,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour),6.7,Experiential,New Delhi,New Delhi
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour),9.0,Heritage,New Delhi,New Delhi
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour),9.6,Food,New Delhi,New Delhi
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour) [A DKC Experience],6.7,Experiential,New Delhi,New Delhi
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour) [A DKC Experience],9.0,Heritage,New Delhi,New Delhi
AC20243,Old Delhi By Rickshaw (Shah Jahan Tour) [A DKC Experience],9.6,Food,New Delhi,New Delhi
AC20244,Premium Houseboat - Day cruise with Lunch ( Alleppey-Alleppey),,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20245,The Legacy of Agra,,,Agra,Agra
AC20245,The Legacy Of Agra [A DKC Experience],,,Agra,Agra
AC20246,Old Delhi By Rickshaw (Private Mumtaz Mahal Tour),1.0,Heritage,New Delhi,New Delhi
AC20246,Old Delhi By Rickshaw (Private Mumtaz Mahal Tour),7.4,Experiential,New Delhi,New Delhi
AC20246,Old Delhi By Rickshaw (Private Mumtaz Mahal Tour) [A DKC Experience],1.0,Heritage,New Delhi,New Delhi
AC20246,Old Delhi By Rickshaw (Private Mumtaz Mahal Tour) [A DKC Experience],7.4,Experiential,New Delhi,New Delhi
AC20247,The Essence of Amritsar,7.1,Experiential,Amritsar,Amritsar
AC20247,The Essence of Amritsar,7.6,Heritage,Amritsar,Amritsar
AC20247,The Essence Of Amritsar [A DKC Experience],7.1,Experiential,Amritsar,Amritsar
AC20247,The Essence Of Amritsar [A DKC Experience],7.6,Heritage,Amritsar,Amritsar
AC20248,The Spirit of Delhi,,,New Delhi,New Delhi
AC20248,The Spirit Of Delhi [A DKC Experience],,,New Delhi,New Delhi
AC20249,Sikandra Tour – Akbar’s Legacy,8.0,Modern,Agra,Agra
AC20249,Sikandra Tour – Akbar’s Legacy,9.0,Heritage,Agra,Agra
AC20249,Sikandra Tour – Akbar’s Legacy,9.4,Experiential,Agra,Agra
AC20249,Sikandra Tour – Akbar’s Legacy [A DKC Experience],8.0,Modern,Agra,Agra
AC20249,Sikandra Tour – Akbar’s Legacy [A DKC Experience],9.0,Heritage,Agra,Agra
AC20249,Sikandra Tour – Akbar’s Legacy [A DKC Experience],9.4,Experiential,Agra,Agra
AC20250,Canoe Ride at Alleppey,,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20251,Discover the stories of Iconic Mughal Women,8.0,Modern,Agra,Agra
AC20251,Discover the stories of Iconic Mughal Women,8.4,Experiential,Agra,Agra
AC20251,Discover the stories of Iconic Mughal Women,8.8,Heritage,Agra,Agra
AC20251,Discover The Stories of Iconic Mughal Women,8.0,Modern,Agra,Agra
AC20251,Discover The Stories of Iconic Mughal Women,8.4,Experiential,Agra,Agra
AC20251,Discover The Stories of Iconic Mughal Women,8.8,Heritage,Agra,Agra
AC20251,Discover The Stories Of Iconic Mughal Women [A DKC Experience],8.0,Modern,Agra,Agra
AC20251,Discover The Stories Of Iconic Mughal Women [A DKC Experience],8.4,Experiential,Agra,Agra
AC20251,Discover The Stories Of Iconic Mughal Women [A DKC Experience],8.8,Heritage,Agra,Agra
AC20252,Preserve Alleppey walking tour with Lunch,,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20253,Backwater Village Walk,,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20254,Remembering Faizabad,7.8,Experiential,Lucknow,Lucknow
AC20255,Shikkara Ride in and around Kumarakom,,,Kumarakom,Kumarakom
AC20256,Old Delhi By Rickshaw (Private Jahanara Tour),7.9,Experiential,New Delhi,New Delhi
AC20256,Old Delhi By Rickshaw (Private Jahanara Tour) [A DKC Experience],7.9,Experiential,New Delhi,New Delhi
AC20257,1857 Uprising Chronicles,6.3,Experiential,Lucknow,Lucknow
AC20257,1857 Uprising Chronicles,7.4,Modern,Lucknow,Lucknow
AC20257,1857 Uprising Chronicles,7.9,Heritage,Lucknow,Lucknow
AC20257,1857 Uprising Chronicles (By Roobaroo Walks),6.3,Experiential,Lucknow,Lucknow
AC20257,1857 Uprising Chronicles (By Roobaroo Walks),7.4,Modern,Lucknow,Lucknow
AC20257,1857 Uprising Chronicles (By Roobaroo Walks),7.9,Heritage,Lucknow,Lucknow
AC20258,A Day in the City of Nawabs,1.0,Experiential,Lucknow,Lucknow
AC20259,Bird Watching Tour with Guide,,,Kumarakom,Kumarakom
AC20259,Bird Watching Tour with Guide in Shikkara,,,Kumarakom,Kumarakom
AC20260,A Textile Lover’s Delight,,,Lucknow,Lucknow
AC20260,A Textile Lover’s Delight (By Roobaroo Walks),,,Lucknow,Lucknow
AC20260,A Textile Lover’s Delight (By Roobaro Walks),,,Lucknow,Lucknow
AC20261,Saffron Palate - Family Meal,7.2,Food,New Delhi,New Delhi
AC20262,Saffron Palate - Cooking Demo and Family Meal,6.1,Food,New Delhi,New Delhi
AC20262,The Chef - Private Experience - Cooking Class & Meal,6.1,Food,New Delhi,New Delhi
AC20263,"Saffron Palate - Visit to the market, Cooking Demo and Family Meal",,,New Delhi,New Delhi
AC20263,"Spice Knight - Private Experience - Market Walk, Cooking Class & Meal",,,New Delhi,New Delhi
AC20265,Fishermen's Village Visit,8.1,Experiential,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20265,Fishermen's Village Visit with Indian Tea / Coffee experience,8.1,Experiential,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20267,Fishermen's Village Visit by Tuk Tuk,8.0,Experiential,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20267,Fishermen's Village Visit by Tuk Tuk,8.1,Experiential,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20267,Fishermen's Village Visit by Tuk Tuk,,,Mamallapuram (Mahabalipuram),Mamallapuram (Mahabalipuram)
AC20268,Delhi Food Walk - Breakfast Walk,7.4,Experiential,New Delhi,New Delhi
AC20268,Delhi Food Walk - Breakfast Walk,7.4,Food,New Delhi,New Delhi
AC20268,Delhi Food Walk (Breakfast Walk),7.4,Experiential,New Delhi,New Delhi
AC20268,Delhi Food Walk (Breakfast Walk),7.4,Food,New Delhi,New Delhi
AC20268,Delhi Food Walk - Breakfast Walk [A DKC Experience],7.4,Experiential,New Delhi,New Delhi
AC20268,Delhi Food Walk - Breakfast Walk [A DKC Experience],7.4,Food,New Delhi,New Delhi
AC20269,Delhi Food Walk - Evening Walk,7.7,Modern,New Delhi,New Delhi
AC20269,Delhi Food Walk - Evening Walk,8.9,Experiential,New Delhi,New Delhi
AC20269,Delhi Food Walk (Evening Walk),7.7,Modern,New Delhi,New Delhi
AC20269,Delhi Food Walk (Evening Walk),8.9,Experiential,New Delhi,New Delhi
AC20269,Delhi Food Walk - Evening Walk [A DKC Experience],7.7,Modern,New Delhi,New Delhi
AC20269,Delhi Food Walk - Evening Walk [A DKC Experience],8.9,Experiential,New Delhi,New Delhi
AC20270,The Nizami Detour - Half Day,3.6,Adventure,Hyderabad,Hyderabad
AC20270,The Nizami Detour - Half Day [A DKC Experience],3.6,Adventure,Hyderabad,Hyderabad
AC20271,The Nizami Detour - Full Day,3.1,Experiential,Hyderabad,Hyderabad
AC20271,The Nizami Detour - Full Day [A DKC Experience],3.1,Experiential,Hyderabad,Hyderabad
AC20272,The Qutubshahi Detour - Half Day,3.9,Experiential,Hyderabad,Hyderabad
AC20272,The Qutubshahi Detour - Half Day [A DKC Experience],3.9,Experiential,Hyderabad,Hyderabad
AC20273,The Qutubshahi Detour - Full Day,3.6,Experiential,Hyderabad,Hyderabad
AC20273,The Qutubshahi Detour - Full Day [A DKC Experience],3.6,Experiential,Hyderabad,Hyderabad
AC20274,The White Mughals Detour - Half Day,7.1,Experiential,Hyderabad,Hyderabad
AC20274,The White Mughals Detour - Half Day [A DKC Experience],7.1,Experiential,Hyderabad,Hyderabad
AC20275,The White Mughals Detour - Full Day,5.0,Experiential,Hyderabad,Hyderabad
AC20275,The White Mughals Detour - Full Day [A DKC Experience],5.0,Experiential,Hyderabad,Hyderabad
AC20276,The Biryani Detour,7.4,Food,Hyderabad,Hyderabad
AC20277,The Weaver’s Detour,9.6,Heritage,Hyderabad,Hyderabad
AC20277,The Weaver’s Detour [A DKC Experience],9.6,Heritage,Hyderabad,Hyderabad
AC20278,Enjoy an Adda session With Locals,,,Kolkata,Kolkata
AC20278,Enjoy An Adda Session With Locals [A DKC Experience],,,Kolkata,Kolkata
AC20279,Walking Around the Oberoi Grand,,,Kolkata,Kolkata
AC20279,Walking Around The Oberoi Grand,,,Kolkata,Kolkata
AC20284,Water Wisdom and other Water Stories Of Rajasthan - Nahargarh Water Walk,,,Jaipur,Jaipur
AC20284,Water Wisdom And Other Water Stories Of Rajasthan - Nahargarh Water Walk [A DKC Experience],,,Jaipur,Jaipur
AC20285,Water Wisdom and other Water Stories of Rajasthan - Amber Palace Water Walk,,,Jaipur,Jaipur
AC20285,Water Wisdom And Other Water Stories Of Rajasthan - Amber Palace Water Walk [A DKC Experience],,,Jaipur,Jaipur
AC20291,Rubber Tapping Demo with Traditional Lunch at Saddya Plantation,,,Kanjirappally,Kanjirappally
AC20297,Sound Healing With Shruti Nada Poddar​,6.1,Experiential,Gurgaon,Gurgaon
AC20297,Sound Healing With Shruti Nada Poddar​,7.6,Wellness,Gurgaon,Gurgaon
AC20299,Deluxe Houseboat - Day Cruise with Lunch ( Kumarakom-Alleppey),,,Alappuzha (Alleppey),Alappuzha (Alleppey)
AC20301,Deluxe Houseboat - Day Cruise with Lunch ( Kumarakom-Kumarakom),,,Kumarakom,Kumarakom
AC20302,Yoga Facing The Taj From Taj Nature Walk,8.8,Wellness,Agra,Agra
AC20302,Yoga Facing The Taj From Taj Nature Walk [A DKC Experience],8.8,Wellness,Agra,Agra
AC20303,The Bandhani Art of Jodhpur,7.0,Experiential,Jodhpur,Jodhpur
AC20303,The Bandhani Art Of Jodhpur [A DKC Experience],7.0,Experiential,Jodhpur,Jodhpur
AC20304,Mehrangarh - Cook in a Blue House,7.6,Food,Jodhpur,Jodhpur
AC20304,Mehrangarh - Cook in a Blue House,8.4,Experiential,Jodhpur,Jodhpur
AC20304,Mehrangarh - Cook In A Blue House [A DKC Experience],7.6,Food,Jodhpur,Jodhpur
AC20304,Mehrangarh - Cook In A Blue House [A DKC Experience],8.0,Food,Jodhpur,Jodhpur
AC20304,Mehrangarh - Cook In A Blue House [A DKC Experience],8.4,Experiential,Jodhpur,Jodhpur
AC20305,Truck Painting Experience,1.0,Experiential,Jodhpur,Jodhpur
AC20305,Truck Painting Experience [A DKC Experience],1.0,Experiential,Jodhpur,Jodhpur
AC20305,Truck Painting Experience [A DKC Experience],8.0,Experiential,Jodhpur,Jodhpur
AC20306,Shared Gypsy Safari at Ranthambhore (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20306,Shared Gypsy Safari At Ranthambhore (From Outskirts Hotel),,,Ranthambore,Ranthambore
AC20306,Shared Jeep Safari (Outskirts Hotel),,,Ranthambore,Ranthambore
AC20307,Shared Gypsy Safari At Ranthambhore.,,,Ranthambore,Ranthambore
AC20307,Shared Gypsy Safari at Ranthambhore (except for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20307,Shared Gypsy Safari at Ranthambhore (For clients staying at non faraway hotels)),,,Ranthambore,Ranthambore
AC20307,Shared Jeep Safari,,,Ranthambore,Ranthambore
AC20308,Shared Canter Safari at Ranthambhore (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20308,Shared Canter Safari At Ranthambhore (From A Hotel On The Outskirts),,,Ranthambore,Ranthambore
AC20308,Shared Canter Safari At Ranthambhore (From Outskirts Hotel),,,Ranthambore,Ranthambore
AC20308,Shared Canter Safari (Outskirts Hotel),,,Ranthambore,Ranthambore
AC20309,Shared Canter Safari,,,Ranthambore,Ranthambore
AC20309,Shared Canter Safari At Ranthambhore.,,,Ranthambore,Ranthambore
AC20309,Shared Canter Safari at Ranthambhore (except for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20309,Shared Canter Safari at Ranthambhore (For clients staying at non faraway hotels),,,Ranthambore,Ranthambore
AC20310,Exclusive Gypsy Safari at Ranthambore (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20310,Exclusive Gypsy Safari At Ranthambore (From A Hotel On The Outskirts),,,Ranthambore,Ranthambore
AC20310,Exclusive Gypsy Safari At Ranthambore (From Outskirts Hotel),,,Ranthambore,Ranthambore
AC20310,Exclusive Jeep Safari (Outskirts Hotel),,,Ranthambore,Ranthambore
AC20311,Exclusive Gypsy Safari at Ranthambore.,,,Ranthambore,Ranthambore
AC20311,Exclusive Gypsy Safari at Ranthambore (except for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20311,Exclusive Gypsy Safari at Ranthambore (For clients staying at non faraway hotels),,,Ranthambore,Ranthambore
AC20311,Exclusive Jeep Safari,,,Ranthambore,Ranthambore
AC20312,Exclusive Canter Safari,,,Ranthambore,Ranthambore
AC20312,Exclusive Canter Safari at Ranthambhore.,,,Ranthambore,Ranthambore
AC20312,Exclusive Canter Safari at Ranthambhore (For clients staying at non faraway hotels),,,Ranthambore,Ranthambore
AC20313,Exclusive Canter Safari at Ranthambhore (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20313,Exclusive Canter Safari At Ranthambhore (From A Hotel On The Outskirts),,,Ranthambore,Ranthambore
AC20313,Exclusive Canter Safari At Ranthambhore (From Outskirts Hotel),,,Ranthambore,Ranthambore
AC20313,Exclusive Canter Safari (Outskirts Hotel),,,Ranthambore,Ranthambore
AC20314,Exclusive Jeep Safari (Tatkal),,,Ranthambore,Ranthambore
AC20314,Tatkal Gypsy Safari at Ranthambore.,,,Ranthambore,Ranthambore
AC20314,Tatkal Gypsy Safari at Ranthambore (For clients staying at non faraway hotels),,,Ranthambore,Ranthambore
AC20314,Tatkal - Jeep Safari,,,Ranthambore,Ranthambore
AC20315,Tatkal Gypsy Safari at Ranthambore (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20315,Tatkal Gypsy Safari At Ranthambore (From A Hotel On The Outskirts),,,Ranthambore,Ranthambore
AC20315,Tatkal Gypsy Safari At Ranthambore (From Outskirts Hotel),,,Ranthambore,Ranthambore
AC20315,Tatkal Jeep Safari (Outskirts Hotel),,,Ranthambore,Ranthambore
AC20316,Shared Canter Safari (Indian National),,,Ranthambore,Ranthambore
AC20317,Half day Jeep Safari in Ranthambhore (Inbound)- (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20318,Full day Jeep Safari In Ranthambore (Inbound) - (for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20319,Half day Jeep Safari in Ranthambore (Inbound) - (except for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20320,Full day Jeep Safari in Ranthambore (Inbound) - (except for clients staying at faraway hotels),,,Ranthambore,Ranthambore
AC20321,Old Delhi Street Photography Tour,7.1,Experiential,New Delhi,New Delhi
AC20321,Old Delhi Street Photography Tour [A DKC Experience],7.1,Experiential,New Delhi,New Delhi
AC20321,Old Delhi Street Photography Tour [A DKC Experience] (By Solutions Unlimited),7.1,Experiential,New Delhi,New Delhi
AC20322,Night Photography Tour,1.0,Experiential,New Delhi,New Delhi
AC20322,Night Photography Tour [A DKC Experience],1.0,Experiential,New Delhi,New Delhi
AC20322,Night Photography Tour [A DKC Experience] - (By Solutions Unlimited),1.0,Experiential,New Delhi,New Delhi
AC20323,Walking Tours - Amber - Beyond the Fort- Private Walk,6.9,Experiential,Jaipur,Jaipur
AC20323,Walking Tours - Amber - Beyond The Fort - Private Walk [A DKC Experience],6.9,Experiential,Jaipur,Jaipur
AC20324,Walking Tours - Amber - Beyond the Fort- Shared Walk,5.3,Experiential,Jaipur,Jaipur
AC20324,Walking Tours - Amber - Beyond The Fort - Shared Walk [A DKC Experience],5.3,Experiential,Jaipur,Jaipur
AC20325,"Walking Tours 1 – 2 Pax - Evening Bazaar, Cuisine & Crafts of Old Jaipur – Offbeat Masters DKC",6.4,Experiential,Jaipur,Jaipur
AC20325,"Walking Tours - Evening Bazaar, Cuisine & Crafts of Old Jaipur- Private Walk",6.4,Experiential,Jaipur,Jaipur
AC20325,"Walking Tours - Evening Bazaar, Cuisine & Crafts Of Old Jaipur - Private Walk [A DKC Experience]",6.4,Experiential,Jaipur,Jaipur
AC20325,"Walking Tours Offbeat Masters - Evening Bazaar, Cuisine & Crafts of Old Jaipur – DKC",6.4,Experiential,Jaipur,Jaipur
AC20326,Excursion to Bishnoi Village (with out Lunch) by Jeeps - HD guide charges extra,7.2,Experiential,Jodhpur,Jodhpur
AC20326,Excursion to Bishnoi Village (with out Lunch) by Jeeps - HD guide charges extra,,,Jodhpur,Jodhpur
AC20327,Tonga Ride at Jodhpur,,,Jodhpur,Jodhpur
AC20328,Tuk Tuk Ride for Blue City at Jodhpur,8.3,Experiential,Jodhpur,Jodhpur
AC20328,Tuk Tuk Ride for Blue City at Jodhpur,,,Jodhpur,Jodhpur
AC20329,Cooking Demo and Dinner with Noble Family at Jodhpur,,,Jodhpur,Jodhpur
AC20330,Tuk Tuk conveyance charges for transferring to old city hotels in Jodhpur,8.8,Experiential,Jodhpur,Jodhpur
AC20330,Tuk Tuk conveyance charges for transferring to old city hotels in Jodhpur,,,Jodhpur,Jodhpur
AC20331,Puppet show at Desert Culture Centre Museum - Jaisalmer,,,Jaisalmer,Jaisalmer
AC20331,Puppet Show At Desert Culture Centre Museum - Jaisalmer [A DKC Experience],,,Jaisalmer,Jaisalmer
AC20332,Camel Ride at Khuri Sand Dunes (Per Camel Per Pax),,,Jaisalmer,Jaisalmer
AC20333,Camel Ride at Sam Sand Dunes (Per Camel Per Pax),,,Jaisalmer,Jaisalmer
AC20334,Camel Cart Ride at Jaisalmer (04 pax in one cart),,,Jaisalmer,Jaisalmer
AC20334,Camel Cart Ride at Sam (04 pax in one cart),,,Jaisalmer,Jaisalmer
AC20335,Tonga Ride at Bikaner,,,Bikaner,Bikaner
AC20336,Tuk Tuk Ride at Bikaner,,,Bikaner,Bikaner
AC20336,Tuk Tuk Ride at Bikaner Old City,,,Bikaner,Bikaner
AC20337,Sound and Light Show at Orchha,,,Jhansi,Jhansi
AC20337,Sound and Light Show at Orchha,,,Orchha,Orchha
AC20338,Sound and Light Show at Khajuraho,,,Khajuraho,Khajuraho
AC20338,Sound And Light Show At Khajuraho,,,Khajuraho,Khajuraho
AC20339,Park Street on Foot (Shared Walk),7.2,Experiential,Kolkata,Kolkata
AC20340,Park Street on Foot (Private Walk),1.0,Experiential,Kolkata,Kolkata
AC20342,Dalhousie Square on Foot (Shared Walk),6.6,Experiential,Kolkata,Kolkata
AC20343,Dalhousie Square on Foot (Private Walk),6.2,Experiential,Kolkata,Kolkata
AC20344,Sova Bazaar on Foot (Shared Walk),4.8,Experiential,Kolkata,Kolkata
AC20345,Sova Bazaar on Foot (Private Walk),7.0,Experiential,Kolkata,Kolkata
AC20346,Confluence of Culture Walk (Shared Walks),6.3,Experiential,Kolkata,Kolkata
AC20347,Mumbai By Dawnn,8.0,Experiential,Mumbai,Mumbai
AC20348,Once upon a time in a Panchayat,4.7,Heritage,Jaipur,Jaipur
AC20348,Once upon a time in a Panchayat,8.8,Experiential,Jaipur,Jaipur
AC20348,Once Upon A Time In A Panchayat [A DKC Experience],4.7,Heritage,Jaipur,Jaipur
AC20348,Once Upon A Time In A Panchayat [A DKC Experience],8.8,Experiential,Jaipur,Jaipur
AC20349,Cooking lesson at the Dera Mandawa (Cooking demo + dinner),7.6,Experiential,Jaipur,Jaipur
AC20349,Cooking lesson at the Dera Mandawa (Cooking demo + dinner),9.0,Food,Jaipur,Jaipur
AC20350,Cooking lesson at the Dera Mandawa (Market visit + Cooking demo + dinner),7.4,Experiential,Jaipur,Jaipur
AC20350,Cooking lesson at the Dera Mandawa (Market visit + Cooking demo + dinner),9.9,Food,Jaipur,Jaipur
AC20351,Tanjore Dancing Dolls Making Unit Visit,1.0,Experiential,Thanjavur (Tanjore),Thanjavur (Tanjore)
AC20352,Madurai Food Tour,8.5,Experiential,Madurai,Madurai
AC20352,Madurai Food Tour,9.0,Food,Madurai,Madurai
AC20353,Cycle Rickshaw Ride (Delhi),,,New Delhi,New Delhi
AC20354,Glen Walk,8.1,Adventure,Shimla,Shimla
AC20354,Glen Walk,9.5,Nature,Shimla,Shimla
AC20355,Worli Fishing Village Tour,7.6,Experiential,Mumbai,Mumbai
AC20356,Five Senses Tour,1.0,Experiential,Mumbai,Mumbai
AC20356,Five Senses Tour [A DKC Experience],1.0,Experiential,Mumbai,Mumbai
AC20357,Colonial Fort Walk,6.1,Experiential,Mumbai,Mumbai
AC20357,Colonial Fort Walk [A DKC Experience],6.1,Experiential,Mumbai,Mumbai
AC20358,Tonga Ride (Decorated),8.5,Experiential,Agra,Agra
AC20359,Culinary Session,9.5,Experiential,Varanasi,Varanasi
AC20359,Culinary Session,10.0,Food,Varanasi,Varanasi
AC20360,"Walking Tours 1 – 2 Pax - Evening Bazaar, Cuisine & Crafts of Old Jaipur - Virasat Experiences DKC",,,Jaipur,Jaipur
AC20360,"Walking Tours - Evening Bazaar, Cuisine & Crafts Of Old Jaipur  [A DKC Experience]",,,Jaipur,Jaipur
AC20360,"Walking Tours - Evening Bazaar, Cuisine & Crafts of Old Jaipur (Shared Walk)",,,Jaipur,Jaipur
AC20360,"Walking Tours - Evening Bazaar, Cuisine & Crafts of Old Jaipur (Shared Walk))",,,Jaipur,Jaipur
AC20360,"Walking Tours - Evening Bazaar, Cuisine & Crafts Of Old Jaipur (Shared Walk) [A DKC Experience]",,,Jaipur,Jaipur
AC20360,"Walking Tours Virasat Expereinces - Evening Bazaar, Cuisine & Crafts of Old Jaipur DKC",,,Jaipur,Jaipur
